DELIVERY_DATE,HOUR_ENDING,ACTUAL_SYSTEM_WIDE,COP_HSL_SYSTEM_WIDE,STPPF_SYSTEM_WIDE,PVGRPP_SYSTEM_WIDE,DSTFlag
7/19/2023,9,7488.89,8184.3,8606.8,7132.6,N
7/19/2023,10,8772.31,11626.3,11326.7,9930.3,N
7/19/2023,11,10311.53,12728.7,11693.9,10421,N
7/19/2023,12,11371.19,13089.3,12040.3,10350.7,N
7/19/2023,13,12757.86,13105.9,12236.1,10552.9,N
7/19/2023,14,13110.96,12862.1,12054.8,10764.7,N
7/19/2023,15,13105.43,12812.2,11828.9,10666.5,N
7/19/2023,16,12977.59,12334.2,11597.7,10368.3,N
7/19/2023,17,12804.03,12081.4,11189.2,9848.6,N
7/19/2023,18,12265.43,11634.3,10606.2,9292.5,N
7/19/2023,19,10608.38,10217.1,9122.5,7777.1,N
7/19/2023,20,5736.94,5580.5,5194,4074.7,N
7/19/2023,21,679.35,607,788.9,543.5,N
7/19/2023,22,2.19,0,0,0,N
7/19/2023,23,1.27,0,0,0,N
7/20/2023,0,0.08,0,0,0,N
7/20/2023,1,0.1,0,0,0,N
7/20/2023,2,0.1,0,0,0,N
7/20/2023,3,0.12,0,0,0,N
7/20/2023,4,0.11,0,0,0,N
7/20/2023,5,0.11,0,0,0,N
7/20/2023,6,0.12,0,0,0,N
7/20/2023,7,9.63,20.6,23.4,16.4,N
7/20/2023,8,1847.34,1765.8,1588.2,1005.3,N
7/20/2023,9,7302.28,6893.5,7097.6,5033,N
7/20/2023,10,10399.78,10343.2,9972.5,7891.7,N
7/20/2023,11,12206.09,11924.8,10962.1,9053.7,N
7/20/2023,12,12581.45,12465.3,11904.1,9647.9,N
7/20/2023,13,12752.21,12629.3,11982,9891.8,N
7/20/2023,14,13085.67,12630.2,11966.6,10286,N
7/20/2023,15,12947.97,12564.5,11904.9,10367.1,N
7/20/2023,16,12917.17,12134.7,11478.7,9810.2,N
7/20/2023,17,12496.41,11819,11184.1,9326.9,N
7/20/2023,18,11353.94,11126.5,10368.3,8240.5,N
7/20/2023,19,9762.27,9470.9,8211.3,6142.2,N
7/20/2023,20,5015.5,5002.9,4700.1,3292.8,N
7/20/2023,21,519.81,502,661.9,450.6,N
7/20/2023,22,0.33,0,0,0,N
7/20/2023,23,0.05,0,0,0,N
7/21/2023,0,0.4,0,0,0,N
7/21/2023,1,0.09,0,0,0,N
7/21/2023,2,0.09,0,0,0,N
7/21/2023,3,0.09,0,0,0,N
7/21/2023,4,0.1,0,0,0,N
7/21/2023,5,0.11,0,0,0,N
7/21/2023,6,0.1,0,0,0,N
7/21/2023,7,17.92,21.3,23.6,16.7,N
7/21/2023,8,1822.49,1882.7,1753.9,1209.5,N
7/21/2023,9,7659.72,7802.4,7160.6,5664.6,N
7/21/2023,10,10755.64,11099.3,10468.7,8940,N
7/21/2023,11,11789.32,12162.9,10762,9343.5,N
7/21/2023,12,12208.07,12593.7,11325.2,9504.2,N
7/21/2023,13,12257.42,12708.2,11629.7,9851.6,N
7/21/2023,14,12583.8,12398.8,11452.4,9797.3,N
7/21/2023,15,12260.49,12146.1,11364.5,9773.2,N
7/21/2023,16,11496.95,11540,10854.7,9134.6,N
7/21/2023,17,11176.87,11102.4,9614.4,7744.3,N
7/21/2023,18,10758.62,10470.6,9335.8,7354.9,N
7/21/2023,19,9089.89,8780.9,7982.5,6067.5,N
7/21/2023,20,4573.65,4832.6,4327.9,2996,N
7/21/2023,21,510.67,483,563,379.4,N
7/21/2023,22,2.58,0,0,0,N
7/21/2023,23,0.3,0,0,0,N
7/22/2023,0,0.29,0,0,0,N
7/22/2023,1,0.42,0,0,0,N
7/22/2023,2,0.41,0,0,0,N
7/22/2023,3,0.41,0,0,0,N
7/22/2023,4,0.43,0,0,0,N
7/22/2023,5,0.42,0,0,0,N
7/22/2023,6,0.43,0,0,0,N
7/22/2023,7,15.77,16.4,18.4,13,N
7/22/2023,8,1737.44,1679.9,1633.5,1106.5,N
7/22/2023,9,7059.98,6872,6769.2,4896.3,N
7/22/2023,10,10384.62,10171.6,9746.4,7744,N
7/22/2023,11,11865.63,11494.1,10738.6,8644.7,N
7/22/2023,12,12110.13,12178.4,11377.2,9141.2,N
7/22/2023,13,12420.39,12384.3,11319.4,9301.2,N
7/22/2023,14,12532.24,12417.4,11473.4,9732.1,N
7/22/2023,15,12545.67,12221.1,11241.5,9540.8,N
7/22/2023,16,12462.55,11722.6,10989.8,9226,N
7/22/2023,17,12127.04,11168.1,10526.5,8401.8,N
7/22/2023,18,11171.59,10556,9840.7,7534.4,N
7/22/2023,19,9575.43,8866.8,8121.1,5887.2,N
7/22/2023,20,4892.98,4798.5,4532.3,3113.3,N
7/22/2023,21,481.83,462.2,619.5,424.3,N
7/22/2023,22,0.42,0,0,0,N
7/22/2023,23,0.26,0,0,0,N
7/23/2023,0,0.31,0,0,0,N
7/23/2023,1,0.3,0,0,0,N
7/23/2023,2,0.31,0,0,0,N
7/23/2023,3,0.32,0,0,0,N
7/23/2023,4,0.32,0,0,0,N
7/23/2023,5,0.31,0,0,0,N
7/23/2023,6,0.32,0,0,0,N
7/23/2023,7,19.28,19.2,21.7,16,N
7/23/2023,8,2030.71,1808.5,1824.4,1334.6,N
7/23/2023,9,8105.05,7501,7771,6288.1,N
7/23/2023,10,11368.97,10940.2,10912.3,9474.8,N
7/23/2023,11,11998.84,12148.3,11294.8,9836.7,N
7/23/2023,12,12302.85,12642,11313.7,9520.5,N
7/23/2023,13,12886.55,12568.3,11327.9,9433.5,N
7/23/2023,14,12633.7,12315.3,11828.7,10109.9,N
7/23/2023,15,12382.54,11913.7,11292.7,9654.5,N
7/23/2023,16,11726.67,11304,10834.2,9038.4,N
7/23/2023,17,10930.22,10680,9897.5,7904.6,N
7/23/2023,18,9971.35,10173.9,8961.9,6925.8,N
7/23/2023,19,8271.81,8364.7,7548.9,5687.8,N
7/23/2023,20,4761.57,4278.2,4132.6,2747.5,N
7/23/2023,21,504.88,426.1,670.2,471.4,N
7/23/2023,22,0.31,0,0,0,N
7/23/2023,23,0.28,0,0,0,N
7/24/2023,0,0.23,0,0,0,N
7/24/2023,1,0.32,0,0,0,N
7/24/2023,2,0.33,0,0,0,N
7/24/2023,3,0.33,0,0,0,N
7/24/2023,4,0.33,0,0,0,N
7/24/2023,5,0.33,0,0,0,N
7/24/2023,6,0.34,0,0,0,N
7/24/2023,7,17.22,17.9,19.7,15.4,N
7/24/2023,8,2138.68,1870.5,1889.9,1459.1,N
7/24/2023,9,8658.05,8085,8547.1,7507.8,N
7/24/2023,10,11475.72,11677.1,11580.7,10725,N
7/24/2023,11,12382.63,12605.9,11488.6,10676.3,N
7/24/2023,12,12425.98,12902.3,11663.2,10306.4,N
7/24/2023,13,12299.47,12785.8,11855.8,10447.1,N
7/24/2023,14,12723.86,12399,11387.4,9902.8,N
7/24/2023,15,12626.23,12318.8,11434,10021.7,N
7/24/2023,16,12274.4,11722.9,11243.6,9754.5,N
7/24/2023,17,11938.53,11591.7,10639,8894.8,N
7/24/2023,18,11646.07,10936.2,9848.6,7977.7,N
7/24/2023,19,9863.64,9307.1,8703.9,6737.7,N
7/24/2023,20,5207.38,5019.9,4766,3509.7,N
7/24/2023,21,593.1,485.6,671,485.3,N
7/24/2023,22,0.23,0,0,0,N
7/24/2023,23,0.23,0,0,0,N
7/25/2023,0,0.29,0,0,0,N
7/25/2023,1,0.23,0,0,0,N
7/25/2023,2,0.23,0,0,0,N
7/25/2023,3,0.24,0,0,0,N
7/25/2023,4,0.23,0,0,0,N
7/25/2023,5,0.23,0,0,0,N
7/25/2023,6,0.24,0,0,0,N
7/25/2023,7,15.17,15.6,17.6,13.4,N
7/25/2023,8,1951.5,1806.8,1796,1360.8,N
7/25/2023,9,8253.35,7868.1,8327.6,7069.4,N
7/25/2023,10,11633.69,11339.9,11588.3,10434.6,N
7/25/2023,11,12492.18,12458.6,11727.8,10695.7,N
7/25/2023,12,12882.16,12914.2,11882.7,10403.8,N
7/25/2023,13,12902.43,12889.7,12036.1,10506.1,N
7/25/2023,14,12888.94,12602.1,11995.7,10564.6,N
7/25/2023,15,12604.92,12503.2,11667.7,10309.3,N
7/25/2023,16,12437.53,12095.7,11456.7,9994.8,N
7/25/2023,17,11893.73,11919.6,11118.4,9496.3,N
7/25/2023,18,11312.97,11315.9,10175,8465.9,N
7/25/2023,19,9676.52,9649.7,8603.3,6916.7,N
7/25/2023,20,4945.47,4963.2,4733.1,3453,N
7/25/2023,21,523.72,472.9,616.3,454.5,N
7/25/2023,22,0.98,0,0,0,N
7/25/2023,23,0.28,0,0,0,N
7/26/2023,0,0.23,0,0,0,N
7/26/2023,1,0.3,0,0,0,N
7/26/2023,2,0.31,0,0,0,N
7/26/2023,3,0.3,0,0,0,N
7/26/2023,4,0.3,0,0,0,N
7/26/2023,5,0.31,0,0,0,N
7/26/2023,6,0.31,0,0,0,N
7/26/2023,7,9.07,14.1,15.9,11.7,N
7/26/2023,8,1913.07,1819.6,1498.8,1029.2,N
7/26/2023,9,8456.28,7970.8,6726.4,5457.9,N
7/26/2023,10,11846.4,11527.7,10909.8,9714.7,N
7/26/2023,11,12749.37,12630.5,11745.2,10763.2,N
7/26/2023,12,13232.61,12956.8,11918.6,10398.2,N
7/26/2023,13,13081.69,12948.6,12240,10707.8,N
7/26/2023,14,12877.46,12708.5,11982.7,10515,N
7/26/2023,15,12796.48,12564.6,11672.5,10242.2,N
7/26/2023,16,12780.89,12116.5,11068.1,9630.5,N
7/26/2023,17,12823.29,11894.4,11081.5,9423.8,N
7/26/2023,18,11950.58,11193.2,10873.8,9135.1,N
7/26/2023,19,9850.97,9612.1,8928.7,7180.5,N
7/26/2023,20,4922.8,5025.6,4734,3491.8,N
7/26/2023,21,604.97,450.9,666.1,493.9,N
7/26/2023,22,7.6,0,0,0,N
7/26/2023,23,0.23,0,0,0,N
7/27/2023,0,0.29,0,0,0,N
7/27/2023,1,0.21,0,0,0,N
7/27/2023,2,0.22,0,0,0,N
7/27/2023,3,0.21,0,0,0,N
7/27/2023,4,0.21,0,0,0,N
7/27/2023,5,0.22,0,0,0,N
7/27/2023,6,0.23,0,0,0,N
7/27/2023,7,10.72,10.4,12.3,8.8,N
7/27/2023,8,1734.63,1743.9,1562.1,1074.6,N
7/27/2023,9,8084.79,7906,6411.8,4847.8,N
7/27/2023,10,11556.78,11361.6,10563.8,9047.8,N
7/27/2023,11,12672.88,12490.6,11425.4,10238,N
7/27/2023,12,13214.31,12877.2,11884.8,10305.6,N
7/27/2023,13,12826.37,12909.6,12350.6,10778.7,N
7/27/2023,14,13049.72,12791,11739.7,10368,N
7/27/2023,15,13254.35,12721.8,11691.9,10336.3,N
7/27/2023,16,13150.58,12190.2,11948.7,10544.3,N
7/27/2023,17,12874.22,11980.3,11485,9798.7,N
7/27/2023,18,11949.1,11769.5,10901,9138.9,N
7/27/2023,19,9880.2,9903.4,8846,7107.8,N
7/27/2023,20,4749.59,5055.8,4764.1,3664.1,N
7/27/2023,21,532.94,452.9,613.9,458.3,N
7/27/2023,22,2.12,0,0,0,N
7/27/2023,23,0.27,0,0,0,N
7/28/2023,0,0.29,0,0,0,N
7/28/2023,1,0.3,0,0,0,N
7/28/2023,2,0.3,0,0,0,N
7/28/2023,3,0.31,0,0,0,N
7/28/2023,4,0.31,0,0,0,N
7/28/2023,5,0.32,0,0,0,N
7/28/2023,6,0.31,0,0,0,N
7/28/2023,7,8.89,10.9,12.7,9.1,N
7/28/2023,8,1710.36,1715.3,1469.6,1062.8,N
7/28/2023,9,7912.37,7840.8,6264.9,4812.3,N
7/28/2023,10,11545.29,11458.2,10343.9,8877.2,N
7/28/2023,11,12504.83,12547.1,11521.5,10308.1,N
7/28/2023,12,13274.66,12845.6,11662.5,10162.5,N
7/28/2023,13,13183.26,12835.2,12268,10746.7,N
7/28/2023,14,13126.65,12561.2,12176.5,10766.9,N
7/28/2023,15,12869.46,12513.8,11783.3,10452.6,N
7/28/2023,16,12506.53,12138.5,11418.7,9942.1,N
7/28/2023,17,12064.03,11802.8,10923.3,9227.9,N
7/28/2023,18,11128.18,11190.8,10135.2,8269.7,N
7/28/2023,19,9413.91,9403.7,8290.4,6562.4,N
7/28/2023,20,4537.88,4775.1,4612.7,3424.7,N
7/28/2023,21,372.18,404,589.4,432.7,N
7/28/2023,22,0.97,0,0,0,N
7/28/2023,23,0.29,0,0,0,N
7/29/2023,0,0.33,0,0,0,N
7/29/2023,1,0.3,0,0,0,N
7/29/2023,2,0.31,0,0,0,N
7/29/2023,3,0.31,0,0,0,N
7/29/2023,4,0.3,0,0,0,N
7/29/2023,5,0.3,0,0,0,N
7/29/2023,6,0.3,0,0,0,N
7/29/2023,7,9.69,9.8,10.9,7.7,N
7/29/2023,8,1731.29,1640.4,1473.1,1092.9,N
7/29/2023,9,7654.86,7783.9,6440.4,5316.9,N
7/29/2023,10,11024.27,11371.9,9950.9,8976.2,N
7/29/2023,11,12477.5,12405,10962.2,10001.9,N
7/29/2023,12,12839.9,12795.2,11774.8,10339.7,N
7/29/2023,13,12797.07,12797.8,11981.2,10506.1,N
7/29/2023,14,12954.66,12546.3,11914.6,10504.3,N
7/29/2023,15,12420.61,12278.2,11606.5,10176.3,N
7/29/2023,16,12036.85,11890.5,11078.6,9546.6,N
7/29/2023,17,11757.5,11389.2,10366.2,8436,N
7/29/2023,18,11088.8,10691,9645.1,7475.5,N
7/29/2023,19,9461.71,9057.7,8306,6197.3,N
7/29/2023,20,4444.37,4592.8,4523.5,3274.9,N
7/29/2023,21,392.36,390.1,538.6,404.7,N
7/29/2023,22,0.29,0,0,0,N
7/29/2023,23,0.32,0,0,0,N
7/30/2023,0,0.3,0,0,0,N
7/30/2023,1,0.32,0,0,0,N
7/30/2023,2,0.32,0,0,0,N
7/30/2023,3,0.32,0,0,0,N
7/30/2023,4,0.32,0,0,0,N
7/30/2023,5,0.32,0,0,0,N
7/30/2023,6,0.33,0,0,0,N
7/30/2023,7,7.71,8,9,6,N
7/30/2023,8,1835.66,1584.9,1432.3,1058.9,N
7/30/2023,9,8393.37,7650.6,6741.7,5581.5,N
7/30/2023,10,11712.81,11354.7,10916.9,9894.1,N
7/30/2023,11,12775.66,12425.8,11523.7,10620.6,N
7/30/2023,12,12995.59,12824.8,11940.3,10623.6,N
7/30/2023,13,12729.76,12916.9,12009.7,10640.9,N
7/30/2023,14,12608.52,12690.9,11632,10200.8,N
7/30/2023,15,12374.75,12495,11209.2,9762.5,N
7/30/2023,16,11817.83,11900.3,10864.3,9325,N
7/30/2023,17,11408.61,11529.3,10040.4,8008.3,N
7/30/2023,18,10522.85,10882.4,9356.1,7134.5,N
7/30/2023,19,8996.01,8639,7235.3,4989.1,N
7/30/2023,20,4267.77,4096.3,3998.7,2727.3,N
7/30/2023,21,373.03,312.4,529,391.8,N
7/30/2023,22,0.24,0,0,0,N
7/30/2023,23,0.28,0,0,0,N
7/31/2023,0,0.32,0,0,0,N
7/31/2023,1,0.29,0,0,0,N
7/31/2023,2,0.3,0,0,0,N
7/31/2023,3,0.31,0,0,0,N
7/31/2023,4,0.3,0,0,0,N
7/31/2023,5,0.31,0,0,0,N
7/31/2023,6,0.32,0,0,0,N
7/31/2023,7,5.15,7.1,8.2,5.5,N
7/31/2023,8,1722.76,1488.6,1323.8,949.4,N
7/31/2023,9,8113.1,7455.2,6483.4,5184.5,N
7/31/2023,10,11538.01,11156.5,10737.5,9487.9,N
7/31/2023,11,12604.15,12400.6,11498.8,10345.1,N
7/31/2023,12,13166.66,12877.6,11845.7,10375.1,N
7/31/2023,13,13175.78,12854,12215.3,10742.6,N
7/31/2023,14,12914.35,12575.1,12077.8,10645.9,N
7/31/2023,15,12469.17,12538,11540,10136.2,N
7/31/2023,16,11931.04,12127.1,10932.2,9406.3,N
7/31/2023,17,11314.46,11618.8,10131.4,7995.8,N
7/31/2023,18,10312.99,10771.7,9212,6838.6,N
7/31/2023,19,7885.33,8616.8,7309.8,4991.7,N
7/31/2023,20,2937.27,3869.6,3273.4,1937.7,N
7/31/2023,21,179.6,275.3,225.4,136.1,N
7/31/2023,22,12.3,0,0,0,N
7/31/2023,23,10.07,0,0,0,N
8/1/2023,0,0.36,0,0,0,N
8/1/2023,1,0.33,0,0,0,N
8/1/2023,2,0.35,0,0,0,N
8/1/2023,3,0.35,0,0,0,N
8/1/2023,4,0.35,0,0,0,N
8/1/2023,5,0.39,0,0,0,N
8/1/2023,6,0.4,0,0,0,N
8/1/2023,7,2.88,6.8,7.4,5.2,N
8/1/2023,8,1498.26,1464,1248.7,870.5,N
8/1/2023,9,7628.92,7172.6,5755.3,4313.4,N
8/1/2023,10,11015.77,10990.2,10251.5,8652.7,N
8/1/2023,11,11771.44,12446.7,11463.4,10219.6,N
8/1/2023,12,12589,12772.8,11751.3,10061.9,N
8/1/2023,13,13001.3,12829.8,11745.1,10049,N
8/1/2023,14,12691.04,12610.9,12068.8,10584,N
8/1/2023,15,12438.78,12407.1,11562.8,10069.9,N
8/1/2023,16,11819.72,11993.8,10989.8,9274.1,N
8/1/2023,17,11025.97,11221.7,10035.5,7797.8,N
8/1/2023,18,10338.7,10351.4,9348.7,6983.8,N
8/1/2023,19,8478.54,8414.4,7637.2,5376,N
8/1/2023,20,3108.17,3679.9,3832.8,2589.9,N
8/1/2023,21,127.05,244.7,252.7,172,N
8/1/2023,22,0.29,0,0,0,N
8/1/2023,23,0.4,0,0,0,N
8/2/2023,0,0.55,0,0,0,N
8/2/2023,1,0.37,0,0,0,N
8/2/2023,2,0.36,0,0,0,N
8/2/2023,3,0.38,0,0,0,N
8/2/2023,4,0.38,0,0,0,N
8/2/2023,5,0.39,0,0,0,N
8/2/2023,6,0.39,0,0,0,N
8/2/2023,7,7.82,5.9,6.6,4.5,N
8/2/2023,8,1761.31,1462.6,1500.5,1113.8,N
8/2/2023,9,8301.81,7544.8,8261.8,7071.2,N
8/2/2023,10,11717.51,11415.9,11652.6,10571.7,N
8/2/2023,11,12819.71,12590.7,11677.6,10790.6,N
8/2/2023,12,13287.69,13056.2,12332.6,11018,N
8/2/2023,13,13348.08,13049,12477.7,11091.2,N
8/2/2023,14,13221.85,12923,12349.7,11097.2,N
8/2/2023,15,13093.59,12847.7,12036.6,10821.3,N
8/2/2023,16,12516.88,12425.7,12249.7,11983.5,N
8/2/2023,17,12229.98,12273.5,11375.7,11021.6,N
8/2/2023,18,11585.15,11581.9,10712.9,10315.2,N
8/2/2023,19,9749.66,9672.4,8563,8188.3,N
8/2/2023,20,4478.35,4388.8,3954.6,3705.1,N
8/2/2023,21,267.58,322.3,362.6,339.3,N
8/2/2023,22,0.4,0,0,0,N
8/2/2023,23,0.53,0,0,0,N
8/3/2023,0,0.36,0,0,0,N
8/3/2023,1,0.61,0,0,0,N
8/3/2023,2,0.64,0,0,0,N
8/3/2023,3,0.66,0,0,0,N
8/3/2023,4,0.65,0,0,0,N
8/3/2023,5,0.67,0,0,0,N
8/3/2023,6,0.68,0,0,0,N
8/3/2023,7,4.58,5.3,7.4,7,N
8/3/2023,8,1770.97,1402.7,1539,1467.6,N
8/3/2023,9,8161.93,7542.7,8372.9,8132.2,N
8/3/2023,10,11195.96,11276.7,12064.9,11828.3,N
8/3/2023,11,12408.48,12511.6,11880.1,11663.6,N
8/3/2023,12,13106.49,13011.6,12385.2,12082.6,N
8/3/2023,13,13160.87,12917.5,12812.8,12500.1,N
8/3/2023,14,13088.84,12770.3,12716.1,12417.8,N
8/3/2023,15,12857.99,12761.6,12363.6,12090.7,N
8/3/2023,16,12755.19,12367.7,11998.9,11706.3,N
8/3/2023,17,12098.06,12191,11768.7,11433,N
8/3/2023,18,11459.91,11646.4,10667.6,10308.8,N
8/3/2023,19,9359.19,9719.2,8540.6,8171.4,N
8/3/2023,20,4448.22,4311.1,3386.7,3155.2,N
8/3/2023,21,408.65,279.5,299.9,280.6,N
8/3/2023,22,58.86,0,0,0,N
8/3/2023,23,0.35,0,0,0,N
8/4/2023,0,0.3,0,0,0,N
8/4/2023,1,0.38,0,0,0,N
8/4/2023,2,0.38,0,0,0,N
8/4/2023,3,0.39,0,0,0,N
8/4/2023,4,0.39,0,0,0,N
8/4/2023,5,0.38,0,0,0,N
8/4/2023,6,0.39,0,0,0,N
8/4/2023,7,3.78,4.9,6.8,6.6,N
8/4/2023,8,1722.15,1361.6,1450.7,1378.8,N
8/4/2023,9,8160.95,7331.6,8272.9,8036.3,N
8/4/2023,10,12027.5,11382.6,12103.2,11877.7,N
8/4/2023,11,13073.63,12712.9,12576.2,12394.6,N
8/4/2023,12,13209.68,13229.2,12838.1,12565.6,N
8/4/2023,13,13083.51,13090.4,12902.7,12607.6,N
8/4/2023,14,12742.88,12901.6,12780.3,12501.5,N
8/4/2023,15,12523.89,12738.9,12064.7,11784.9,N
8/4/2023,16,12487.85,12275.6,11786.5,11474.8,N
8/4/2023,17,12119.39,11807.5,11565.7,11162.7,N
8/4/2023,18,11399.64,11231.2,10884.6,10461,N
8/4/2023,19,9409.19,9589.1,8703.9,8279.9,N
8/4/2023,20,4210.99,4402.8,3600.2,3356.1,N
8/4/2023,21,276.31,298.6,305.4,285,N
8/4/2023,22,0.27,0,0,0,N
8/4/2023,23,0.29,0,0,0,N
8/5/2023,0,0.25,0,0,0,N
8/5/2023,1,0.31,0,0,0,N
8/5/2023,2,0.3,0,0,0,N
8/5/2023,3,0.3,0,0,0,N
8/5/2023,4,0.31,0,0,0,N
8/5/2023,5,0.31,0,0,0,N
8/5/2023,6,0.31,0,0,0,N
8/5/2023,7,3.67,4.4,6.5,6,N
8/5/2023,8,1707.18,1408,1469.8,1399,N
8/5/2023,9,8533.91,7623.1,8383.6,8164,N
8/5/2023,10,12150.95,11640.4,12510.7,12330.5,N
8/5/2023,11,12858.57,12859.9,12719.9,12550.6,N
8/5/2023,12,13111.85,13296,12654.6,12383.3,N
8/5/2023,13,13105.73,13194.6,12766.8,12481,N
8/5/2023,14,12849.32,12990.1,12671.7,12391.7,N
8/5/2023,15,12790.76,12821,12376.7,12106.3,N
8/5/2023,16,12336.67,12394,12106.9,11812.8,N
8/5/2023,17,11787.93,12074.5,11573.7,11211.3,N
8/5/2023,18,10803.7,11499.8,10658.7,10262.8,N
8/5/2023,19,8720.45,9642.8,7980.2,7581.3,N
8/5/2023,20,3974.44,4152.5,3269.1,3021.3,N
8/5/2023,21,308.82,262.8,296.9,276.8,N
8/5/2023,22,0.23,0,0,0,N
8/5/2023,23,0.25,0,0,0,N
8/6/2023,0,0.38,0,0,0,N
8/6/2023,1,0.29,0,0,0,N
8/6/2023,2,0.31,0,0,0,N
8/6/2023,3,0.31,0,0,0,N
8/6/2023,4,0.31,0,0,0,N
8/6/2023,5,0.31,0,0,0,N
8/6/2023,6,0.3,0,0,0,N
8/6/2023,7,1.28,3.6,5.1,4.8,N
8/6/2023,8,1426.65,1242.3,1247.2,1171.9,N
8/6/2023,9,7641.97,7127,7521.2,7254.6,N
8/6/2023,10,10961.52,11079.1,11640.8,11369.2,N
8/6/2023,11,12008.7,12362.4,11964.7,11751.9,N
8/6/2023,12,12824.1,12903.7,12091.2,11754.5,N
8/6/2023,13,12865.1,12961.2,12583.4,12235.8,N
8/6/2023,14,12974.31,12855.2,12568.1,12268,N
8/6/2023,15,12817.6,12624.8,12359,12087.4,N
8/6/2023,16,12593.95,12201.4,12077.6,11796.8,N
8/6/2023,17,12462.89,12016.4,11797.4,11473.5,N
8/6/2023,18,11813.22,11355.3,11114.1,10777.1,N
8/6/2023,19,9640.32,9414.9,8716.1,8366.6,N
8/6/2023,20,3945.07,4043,3489.3,3259.5,N
8/6/2023,21,202.02,237.9,247.6,230,N
8/6/2023,22,0.53,0,0,0,N
8/6/2023,23,0.39,0,0,0,N
8/7/2023,0,0.25,0,0,0,N
8/7/2023,1,0.39,0,0,0,N
8/7/2023,2,0.38,0,0,0,N
8/7/2023,3,0.39,0,0,0,N
8/7/2023,4,0.39,0,0,0,N
8/7/2023,5,0.37,0,0,0,N
8/7/2023,6,0.37,0,0,0,N
8/7/2023,7,2.11,2.9,4.5,4.4,N
8/7/2023,8,1092.63,1183.5,1228.5,1158.9,N
8/7/2023,9,5844.31,6626.5,5962.4,5652.7,N
8/7/2023,10,9512.36,10418.9,9028.1,8679.5,N
8/7/2023,11,10417.39,11445.7,10493.1,10098.1,N
8/7/2023,12,11759.48,12025.4,10592.5,10142.1,N
8/7/2023,13,12159.68,11921.3,11481.7,11034.2,N
8/7/2023,14,12164.51,11927.8,11893.4,11515.8,N
8/7/2023,15,12192.22,12036.3,11490.2,11160,N
8/7/2023,16,12252.26,11868.4,11522.9,11162.3,N
8/7/2023,17,12091.18,11649.6,11876.7,11447.5,N
8/7/2023,18,11117.77,11032.5,10861.5,10411.6,N
8/7/2023,19,9056.29,9281.1,8149,7695.9,N
8/7/2023,20,3472.85,3867.7,3376.4,3115.2,N
8/7/2023,21,122.83,200,195.6,181.2,N
8/7/2023,22,1.34,0,0,0,N
8/7/2023,23,0.26,0,0,0,N
8/8/2023,0,0.34,0,0,0,N
8/8/2023,1,0.26,0,0,0,N
8/8/2023,2,0.3,0,0,0,N
8/8/2023,3,0.29,0,0,0,N
8/8/2023,4,0.28,0,0,0,N
8/8/2023,5,0.29,0,0,0,N
8/8/2023,6,0.3,0,0,0,N
8/8/2023,7,0.96,1.5,2.4,2.2,N
8/8/2023,8,749.55,920,966.3,908.8,N
8/8/2023,9,4548.27,5505.6,4401.3,4094.4,N
8/8/2023,10,8254.88,9172.8,7652.8,7259.7,N
8/8/2023,11,10480.67,10872.7,9445.1,8981.1,N
8/8/2023,12,11569.98,11768.2,11183.4,10666.6,N
8/8/2023,13,12146.9,11960.3,11735.9,11265.1,N
8/8/2023,14,12007.12,12230.1,12103.4,11698.3,N
8/8/2023,15,11962.34,12173.1,11526.5,11137.9,N
8/8/2023,16,11486.23,11820.5,11077.6,10695.1,N
8/8/2023,17,11459.08,11268,10723.5,10287.9,N
8/8/2023,18,10741.17,10730.4,10553.4,10090.4,N
8/8/2023,19,8838.65,8686.1,7823.6,7381,N
8/8/2023,20,3577.91,3604.5,3317.5,3050.8,N
8/8/2023,21,116.54,197.2,182,168.2,N
8/8/2023,22,0.25,0,0,0,N
8/8/2023,23,0.33,0,0,0,N
8/9/2023,0,0.27,0,0,0,N
8/9/2023,1,0.35,0,0,0,N
8/9/2023,2,0.38,0,0,0,N
8/9/2023,3,0.38,0,0,0,N
8/9/2023,4,0.38,0,0,0,N
8/9/2023,5,0.38,0,0,0,N
8/9/2023,6,0.38,0,0,0,N
8/9/2023,7,1.75,1.7,2.9,2.8,N
8/9/2023,8,1074.48,1081.4,1004.8,936,N
8/9/2023,9,6290.83,6416.4,5377.6,5055.8,N
8/9/2023,10,9198.64,10471.8,9804.1,9445.8,N
8/9/2023,11,10207.97,12015.2,11386.7,11031.3,N
8/9/2023,12,11608.81,12814.8,11780.7,11384.1,N
8/9/2023,13,12678.56,12917.8,12454.7,12106.5,N
8/9/2023,14,12614.41,12834.8,12617.1,12333.2,N
8/9/2023,15,12293.2,12745.2,12203.9,11950.4,N
8/9/2023,16,12026.11,12437.3,11712.6,11441.6,N
8/9/2023,17,11668.26,12089.5,11310.4,10981.6,N
8/9/2023,18,11194.58,11640.5,10556.8,10195.3,N
8/9/2023,19,8996.26,9081.1,8336.3,7981.9,N
8/9/2023,20,3950.14,3672.9,3413.9,3176.4,N
8/9/2023,21,247.19,199.7,305.1,288.7,N
8/9/2023,22,0.54,0,0,0,N
8/9/2023,23,0.26,0,0,0,N
8/10/2023,0,0.32,0,0,0,N
8/10/2023,1,0.26,0,0,0,N
8/10/2023,2,0.27,0,0,0,N
8/10/2023,3,0.28,0,0,0,N
