OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
5/26/2023,4:00,12011.57,10319.95,6680.69,10803.78,39815.98,N
5/26/2023,5:00,12047.43,10330.35,6669.03,10771.57,39818.39,N
5/26/2023,6:00,12423.36,10506.24,6758.67,11045.27,40733.53,N
5/26/2023,7:00,13119.36,10994.47,6825.55,11370.46,42309.84,N
5/26/2023,8:00,13748.19,11329.41,6938.28,11688.95,43704.83,N
5/26/2023,9:00,14525.6,11991.45,6970.44,12412.34,45899.82,N
5/26/2023,10:00,15669.89,12801.02,7047.88,13304.29,48823.08,N
5/26/2023,11:00,16804.05,13569.56,7109.86,14197.03,51680.51,N
5/26/2023,12:00,17853.4,14383.03,7238.8,15061.32,54536.54,N
5/26/2023,13:00,18843.42,15196.46,7345.78,15695.73,57081.38,N
5/26/2023,14:00,19821.9,15837.69,7523.44,16388.56,59571.59,N
5/26/2023,15:00,20618.85,16216.11,7555.2,16906.2,61296.36,N
5/26/2023,16:00,20982.05,16565.01,7630.16,17229.93,62407.15,N
5/26/2023,17:00,20786.4,16629.85,7718,17332.22,62466.47,N
5/26/2023,18:00,20360.44,16546.47,7757.33,17164.43,61828.67,N
5/26/2023,19:00,19437.38,16266.01,7634.96,16495.87,59834.22,N
5/26/2023,20:00,18442,15725.89,7472.26,15692.58,57332.72,N
5/26/2023,21:00,17857.04,15115.53,7331.61,15031.98,55336.15,N
5/26/2023,22:00,17337.69,14520,7347.37,14478.68,53683.74,N
5/26/2023,23:00,16342.76,13636.87,7119.14,13759.52,50858.28,N
5/27/2023,0:00:00,14580.1,12335.39,7074,12841.5,46830.99,N
5/27/2023,1:00,13950.89,11847.58,6885.62,12215.07,44899.15,N
5/27/2023,2:00,13236.14,11100.95,6774.09,11717.87,42829.06,N
5/27/2023,3:00,12638.46,10624.68,6763.03,11411.61,41437.79,N
5/27/2023,4:00,12182.87,10178.06,6740.55,11068.66,40170.15,N
5/27/2023,5:00,12007.29,10015.24,6695.87,10872.86,39591.26,N
5/27/2023,6:00,12038.62,10027.4,6694.8,10876.42,39637.24,N
5/27/2023,7:00,12064.99,10053.83,6680.97,10875.52,39675.31,N
5/27/2023,8:00,12298.86,10264.13,6707.63,11078.08,40348.7,N
5/27/2023,9:00,13151.29,10924.42,6858.72,11871.38,42805.81,N
5/27/2023,10:00,14230.45,11914.58,6932.68,12827.02,45904.74,N
5/27/2023,11:00,15160.94,12898.95,7039.25,13734.86,48834,N
5/27/2023,12:00,16326.69,13814.66,7172.41,14650.22,51963.98,N
5/27/2023,13:00,17253.91,14541.48,7259.06,15346.96,54401.41,N
5/27/2023,14:00,18001.61,15078.59,7398.99,15902.37,56381.56,N
5/27/2023,15:00,18522.87,15518.45,7474.13,16199.45,57714.9,N
5/27/2023,16:00,18854.15,15768.2,7553.18,16407.59,58583.12,N
5/27/2023,17:00,19064.1,15835.13,7544.8,16473.07,58917.09,N
5/27/2023,18:00,19024.1,15738.68,7518.86,16328.77,58610.41,N
5/27/2023,19:00,18521.65,15286.86,7474.52,15874.8,57157.83,N
5/27/2023,20:00,17655.23,14670.43,7433.6,15214.58,54973.84,N
5/27/2023,21:00,17223.91,14307.64,7273.25,14757.28,53562.09,N
5/27/2023,22:00,16674.44,13939.28,7181.33,14304.97,52100.01,N
5/27/2023,23:00,15796.46,13110.25,7177.71,13596.72,49681.14,N
5/28/2023,0:00:00,14645.65,12065.83,6953.78,12957.95,46623.21,N
5/28/2023,1:00,13394.16,11643.34,6874.68,12102.99,44015.18,N
5/28/2023,2:00,12605.14,11006.24,6815.68,11551.75,41978.82,N
5/28/2023,3:00,12101.52,10499.31,6772.4,11122.63,40495.87,N
5/28/2023,4:00,11650.9,10164.21,6803.22,10773.46,39391.79,N
5/28/2023,5:00,11362.37,10016.01,6817.13,10559.65,38755.15,N
5/28/2023,6:00,11242.78,9946.5,6717.69,10487.28,38394.25,N
5/28/2023,7:00,11283.69,9948.36,6749.18,10409.37,38390.61,N
5/28/2023,8:00,11701.42,10084.65,6747.16,10600.05,39133.29,N
5/28/2023,9:00,12668.67,10586.48,6825.96,11380.58,41461.69,N
5/28/2023,10:00,13909.6,11133.36,6947.28,12359.95,44350.19,N
5/28/2023,11:00,15114.18,11619.16,7065.07,13293.73,47092.13,N
5/28/2023,12:00,16330.05,12190.02,7161.64,14078.93,49760.64,N
5/28/2023,13:00,17432.76,12805.72,7231.67,14838.32,52308.48,N
5/28/2023,14:00,18523.72,13255.27,7414.31,15542.56,54735.87,N
5/28/2023,15:00,19065.95,13667.83,7535.28,15988.8,56257.86,N
5/28/2023,16:00,19382.24,14059.96,7626.35,16133.52,57202.06,N
5/28/2023,17:00,19245.29,14400.26,7595.07,15865.28,57105.89,N
5/28/2023,18:00,18997.38,14594.33,7618.86,15509,56719.57,N
5/28/2023,19:00,18609.64,14497.28,7532.5,15022.06,55661.48,N
5/28/2023,20:00,17926.87,14019.21,7472.9,14553.29,53972.28,N
5/28/2023,21:00,17361.14,13758.44,7472.12,14327.2,52918.9,N
5/28/2023,22:00,16853.88,13478.97,7429.46,14030.36,51792.67,N
5/28/2023,23:00,15879.71,12838.91,7197.12,13511.06,49426.8,N
5/29/2023,0:00:00,14764.01,11861.91,7191.45,12935.21,46752.59,N
5/29/2023,1:00,13527.07,11281.31,6814.18,12353.81,43976.38,N
5/29/2023,2:00,12712.64,10663.39,6719.82,11859.64,41955.5,N
5/29/2023,3:00,12136.45,10237.82,6696.51,11466.87,40537.65,N
5/29/2023,4:00,11660.22,9939.95,6686.32,11227.54,39514.03,N
5/29/2023,5:00,11640.31,9836.8,6677.03,11158.1,39312.23,N
5/29/2023,6:00,11764.91,9968.13,6678.87,11141.91,39553.82,N
5/29/2023,7:00,11854.48,10083.56,6738.4,11070.26,39746.69,N
5/29/2023,8:00,12097.6,10317.04,6743.06,11191.2,40348.91,N
5/29/2023,9:00,13016.18,10789.71,6774.37,11764.2,42344.45,N
5/29/2023,10:00,14413.92,11712.27,6949.33,12597.65,45673.17,N
5/29/2023,11:00,15993.79,12683.08,7126.87,13448.59,49252.32,N
5/29/2023,12:00,17376.62,13648.03,7316.87,14172.42,52513.94,N
5/29/2023,13:00,18653.93,14462.3,7479.66,14862.5,55458.39,N
5/29/2023,14:00,19662.11,15164.18,7502.7,15209.44,57538.43,N
5/29/2023,15:00,20412.35,15677.23,7576.95,15597.84,59264.36,N
5/29/2023,16:00,20872.26,16056.89,7699.41,15903.42,60531.97,N
5/29/2023,17:00,20913.72,16107.69,7726.14,16022.53,60770.08,N
5/29/2023,18:00,20176.3,15909.35,7851.91,15914.67,59852.23,N
5/29/2023,19:00,19333.37,15270.75,7840.32,15463.44,57907.88,N
5/29/2023,20:00,18531.54,14523.59,7703.65,14932.76,55691.53,N
5/29/2023,21:00,17908.11,14057.39,7647.79,14648.51,54261.8,N
5/29/2023,22:00,17353.74,13708.5,7591.55,14357.9,53011.68,N
5/29/2023,23:00,16193.37,12890.93,7471.22,13776.89,50332.41,N
5/30/2023,0:00:00,15649.54,13224.9,7425.46,12902.42,49202.31,N
5/30/2023,1:00,13490.83,11002.57,7005.69,12113.22,43612.31,N
5/30/2023,2:00,12620.42,10426.61,6913.45,11542.34,41502.82,N
5/30/2023,3:00,12039.91,10020.63,6824.06,11121.19,40005.8,N
5/30/2023,4:00,11754.77,9762.74,6772.63,10911.62,39201.76,N
5/30/2023,5:00,11775.8,9732.12,6775.82,10902.84,39186.58,N
5/30/2023,6:00,12223.42,10021.1,6795.67,11200.97,40241.16,N
5/30/2023,7:00,13094.81,10504.36,6903.01,11529.71,42031.88,N
5/30/2023,8:00,13749.11,10934.65,6965.3,11930.6,43579.66,N
5/30/2023,9:00,14635.69,11526.06,7082.66,12722.98,45967.39,N
5/30/2023,10:00,15686.27,12399.65,7249.02,13656.96,48991.9,N
5/30/2023,11:00,16950.18,13300.6,7413.87,14614.43,52279.08,N
5/30/2023,12:00,18318.36,14193.16,7604.6,15507.41,55623.53,N
5/30/2023,13:00,19761.79,15076.05,7853.56,16142.39,58833.79,N
5/30/2023,14:00,21000.89,15901.33,7922.54,16774.8,61599.56,N
5/30/2023,15:00,21719.17,16539.77,8026.16,17071.72,63356.81,N
5/30/2023,16:00,21703.52,17027.78,8103.85,17061.96,63897.11,N
5/30/2023,17:00,20996.57,17340.15,8072.22,16990.69,63399.63,N
5/30/2023,18:00,20161.74,17461.59,8130.35,16734.79,62488.46,N
5/30/2023,19:00,19632.52,17332.1,7983.04,16295.96,61243.63,N
5/30/2023,20:00,19300.19,16680.33,7854.71,15747.99,59583.22,N
5/30/2023,21:00,18822.73,16106.4,7794.84,15269.3,57993.26,N
5/30/2023,22:00,18330.87,15568.03,7796.78,14715.33,56411,N
5/30/2023,23:00,17175.25,14473.06,7693.41,13839.08,53180.8,N
5/31/2023,0:00:00,17120.27,13650.08,7346.04,13146.06,51262.46,N
5/31/2023,1:00,14355.14,12080.18,7230.63,12123.91,45789.86,N
5/31/2023,2:00,13372.1,11284.49,7088.91,11529.62,43275.12,N
5/31/2023,3:00,12750.65,10647.32,7016.24,11108.26,41522.47,N
5/31/2023,4:00,12414.05,10333.19,7031.52,10863.26,40642.02,N
5/31/2023,5:00,12147.41,10165.16,6881.49,10868.92,40062.98,N
5/31/2023,6:00,12578.53,10301.08,6923.99,11190.13,40993.72,N
5/31/2023,7:00,13227.38,10791.41,6928.97,11559.6,42507.36,N
5/31/2023,8:00,13917.29,11283.96,6956.71,11927.45,44085.42,N
5/31/2023,9:00,14947.35,11960.99,7135.99,12706.08,46750.41,N
5/31/2023,10:00,16145.68,12654.54,7283.4,13634.6,49718.22,N
5/31/2023,11:00,17464.97,13501.04,7415.69,14556.87,52938.58,N
5/31/2023,12:00,18910.8,14405.91,7614.7,15435.87,56367.27,N
5/31/2023,13:00,20261.29,15264.13,7794.21,16188.96,59508.59,N
5/31/2023,14:00,21671.67,16167.1,7925.16,16801.97,62565.9,N
5/31/2023,15:00,22581.88,16868.02,7986.5,17243.28,64679.69,N
5/31/2023,16:00,23219.84,17426.44,8141.12,17489.55,66276.95,N
5/31/2023,17:00,23598.06,17797.4,8095.18,17283.49,66774.13,N
5/31/2023,18:00,23670.29,17971.38,8115.38,16813.78,66570.82,N
5/31/2023,19:00,23228.48,17742.65,7999.19,16414.58,65384.9,N
5/31/2023,20:00,22156.88,17099.99,7821.65,15849.51,62928.02,N
5/31/2023,21:00,21028.62,16387.76,7682.02,15378.52,60476.92,N
5/31/2023,22:00,20115.55,15789.61,7670.59,14849.7,58425.45,N
5/31/2023,23:00,18662.33,14722.63,7496.03,14013.26,54894.25,N
6/1/2023,0:00:00,16863.66,13619.11,7374.19,13397.33,51254.29,N
6/1/2023,1:00,15556.23,12484.16,7119.04,12240.31,47399.74,N
6/1/2023,2:00,14470.2,11700.54,7011.61,11643.72,44826.07,N
6/1/2023,3:00,13540.83,11172.23,6864.99,11187.07,42765.12,N
6/1/2023,4:00,13110.17,10755.07,6837.5,10888.02,41590.76,N
6/1/2023,5:00,12980.4,10800.87,6888.66,10879.73,41549.67,N
6/1/2023,6:00,13298.09,11008.75,6838.41,11117.31,42262.56,N
6/1/2023,7:00,13860.28,11473.05,6790.17,11426.42,43549.93,N
6/1/2023,8:00,14505.33,11815.49,6799.47,11781.69,44901.98,N
6/1/2023,9:00,15511.75,12256.37,6944.46,12557.18,47269.77,N
6/1/2023,10:00,16869.09,12922.1,7054.24,13521.15,50366.59,N
6/1/2023,11:00,18253.81,13724.02,7332.92,14614.36,53925.11,N
6/1/2023,12:00,19699,14709.39,7446.78,15670.56,57525.72,N
6/1/2023,13:00,20797.97,15456.73,7570.74,16369.88,60195.32,N
6/1/2023,14:00,21715.75,16240.23,7806.65,17065.78,62828.4,N
6/1/2023,15:00,22584.25,16854.12,7931.76,17583.08,64953.21,N
6/1/2023,16:00,22996.53,17392.33,7999.68,17849.48,66238.03,N
6/1/2023,17:00,23002.96,17568.43,8078.73,17778.59,66428.71,N
6/1/2023,18:00,22970.41,17568.5,7999.44,17584,66122.35,N
6/1/2023,19:00,22152.08,17347.05,7953.94,17083.08,64536.14,N
6/1/2023,20:00,21158.32,16800.13,7828.91,16365.79,62153.15,N
6/1/2023,21:00,20400.91,16137.04,7705.83,15785.63,60029.4,N
6/1/2023,22:00,19745.22,15643.1,7701.51,15204.62,58294.44,N
6/1/2023,23:00,18441.6,14790.74,7576.98,14339.88,55149.19,N
6/2/2023,0:00:00,17346.92,13567.76,7293.9,13441.77,51650.34,N
6/2/2023,1:00,15469.79,12650.76,7211.91,12550.71,47883.17,N
6/2/2023,2:00,14569.2,11855.96,7113.24,11926.47,45464.87,N
6/2/2023,3:00,13838.78,11356.91,7071.54,11454.96,43722.19,N
6/2/2023,4:00,13379.95,10993.07,7000.86,11294,42667.88,N
6/2/2023,5:00,13239.5,10812.28,6979.86,11128.5,42160.14,N
6/2/2023,6:00,13568.12,10921.06,6963.6,11343.16,42795.95,N
6/2/2023,7:00,14032.7,11469.12,6997.04,11537.96,44036.82,N
6/2/2023,8:00,14622.96,11783.85,7079.41,11990.24,45476.46,N
6/2/2023,9:00,15827.15,12342.93,7216.72,12798.97,48185.77,N
6/2/2023,10:00,17199.95,13152.72,7346.92,13723.22,51422.81,N
6/2/2023,11:00,18715.16,14033.7,7512.97,14764.68,55026.52,N
6/2/2023,12:00,20183.62,14896.24,7681.37,15798.69,58559.93,N
6/2/2023,13:00,21372.21,15673.91,7800.64,16711.57,61558.34,N
6/2/2023,14:00,22476.97,16351.2,7934.71,17472.15,64235.03,N
6/2/2023,15:00,23359.04,17008.93,7949.06,17915.99,66233.02,N
6/2/2023,16:00,24009.75,17419.02,8014.1,17936.97,67379.85,N
6/2/2023,17:00,24107.32,17679.92,7948.3,17794.61,67530.15,N
6/2/2023,18:00,23851.93,17683.62,7946.35,17489.68,66971.58,N
6/2/2023,19:00,23224.79,17454.99,7921.17,16941.78,65542.73,N
6/2/2023,20:00,22083.97,16779.38,7767.9,16261.44,62892.7,N
6/2/2023,21:00,21017.16,16012.22,7615.48,15691.99,60336.85,N
6/2/2023,22:00,19939.86,15422.68,7281.38,15024.46,57668.37,N
6/2/2023,23:00,18810.26,14555.11,7483.98,14290.15,55139.51,N
6/3/2023,0:00:00,14965.57,13019.1,7081.92,14055.68,49122.28,N
6/3/2023,1:00,15964.33,12359.86,7166.8,12667.05,48158.04,N
6/3/2023,2:00,14603.75,11529.65,7034.17,12051.63,45219.2,N
6/3/2023,3:00,13553.37,10908.71,6971.93,11607.04,43041.05,N
6/3/2023,4:00,12895.75,10465.88,6907.06,11371.37,41640.06,N
6/3/2023,5:00,12588.19,10339.78,6842.71,11228.61,40999.29,N
6/3/2023,6:00,12438.24,10221.2,6775.02,11244.84,40679.3,N
6/3/2023,7:00,12482,10197.94,6753.86,11267.43,40701.24,N
6/3/2023,8:00,12853.29,10365.85,6842.57,11528.46,41590.17,N
6/3/2023,9:00,14111.28,11085.84,7002.28,12199.51,44398.91,N
6/3/2023,10:00,15176.63,12001.41,7090.35,13081.67,47350.07,N
6/3/2023,11:00,16645.41,12884.29,7224.87,14132.18,50886.75,N
6/3/2023,12:00,18149.64,13709.65,7325.48,15171.24,54356.01,N
6/3/2023,13:00,19497.61,14595.36,7447.31,16062.74,57603.03,N
6/3/2023,14:00,20603.66,15371.67,7562.42,16806.36,60344.11,N
6/3/2023,15:00,21430.92,16158.23,7812.71,17397.18,62799.04,N
6/3/2023,16:00,22123.52,16822.16,7838.33,17873.57,64657.59,N
6/3/2023,17:00,22456.27,17304.05,7886.71,18116.29,65763.31,N
6/3/2023,18:00,22126.38,17417.86,7877.93,18066.09,65488.25,N
6/3/2023,19:00,20911.75,17128.91,7809.17,17718.68,63568.51,N
6/3/2023,20:00,19292.91,16307.41,7673.19,17014.34,60287.84,N
6/3/2023,21:00,18197.04,15699.81,7580.51,16330.41,57807.76,N
6/3/2023,22:00,17402.44,14894.71,7296.76,15678,55271.9,N
6/3/2023,23:00,16257.99,14011.04,7189.14,14886.23,52344.4,N
6/4/2023,0:00:00,15352.72,12008.73,7081.87,12446.99,46890.31,N
6/4/2023,1:00,13783.91,11958.94,7068.41,13313.79,46125.05,N
6/4/2023,2:00,12937.71,11206.65,6820.02,12322.69,43287.06,N
6/4/2023,3:00,12286.33,10687.22,6819.02,11327.21,41119.79,N
6/4/2023,4:00,11850.69,10214.34,6944.8,10633.64,39643.46,N
6/4/2023,5:00,11584.68,9842.32,6859.25,10355.29,38641.55,N
6/4/2023,6:00,11538.49,9847.14,6868.17,10283.21,38537.01,N
6/4/2023,7:00,11573.97,9944.03,6899.02,10212.6,38629.62,N
6/4/2023,8:00,11829.22,10168.98,6851.08,10331,39180.28,N
6/4/2023,9:00,12639.19,10632.25,6897.3,10777.32,40946.05,N
6/4/2023,10:00,13926.17,11377.36,7014.72,11264.57,43582.83,N
6/4/2023,11:00,14928.72,12219.89,7140.09,11807.48,46096.18,N
6/4/2023,12:00,16114.06,12994.65,7272.32,12498.79,48879.82,N
6/4/2023,13:00,17322.89,13457.98,7430.4,13122.17,51333.45,N
6/4/2023,14:00,18413.45,13789.85,7428.06,13705.41,53336.76,N
6/4/2023,15:00,19415.75,14320.58,7591.57,14333.96,55661.85,N
6/4/2023,16:00,20073.02,14746.69,7828.39,14754.46,57402.55,N
6/4/2023,17:00,20578.88,14863.98,7817.45,15074.33,58334.64,N
6/4/2023,18:00,20593.39,14846.07,7746.68,15393.31,58579.45,N
6/4/2023,19:00,20126.25,14697.48,7729.26,15265.19,57818.18,N
6/4/2023,20:00,19250.79,14361.04,7705.43,14789.24,56106.51,N
6/4/2023,21:00,18532.03,13987.51,7613.07,14408.66,54541.27,N
6/4/2023,22:00,17980.33,13669.69,7530.5,13997.48,53178,N
6/4/2023,23:00,16812.06,12901.77,7247.94,13295.7,50257.47,N
6/5/2023,0:00:00,15819.46,12247.74,7323.62,11494.51,46885.33,N
6/5/2023,1:00,14171.4,11211.81,6963.42,11721.37,44067.99,N
6/5/2023,2:00,13257.15,10561.28,6944.18,11192.76,41955.37,N
6/5/2023,3:00,12524.44,10258.34,6842.85,10848.27,40473.9,N
6/5/2023,4:00,12138.42,10043.9,6756.6,10692.88,39631.8,N
6/5/2023,5:00,12049.36,10030.11,6745.06,10697.03,39521.56,N
6/5/2023,6:00,12551.11,10349.24,6781.26,11006.05,40687.66,N
6/5/2023,7:00,13257.79,10745.65,6865.95,11335.56,42204.96,N
6/5/2023,8:00,13870.43,11121.98,6899.58,11627.96,43519.95,N
6/5/2023,9:00,14634.36,11623.87,6955.4,12203.76,45417.39,N
6/5/2023,10:00,15358.42,12254.03,7053.51,12964.73,47630.69,N
6/5/2023,11:00,16131.03,13092.19,7122.81,13939.24,50285.27,N
6/5/2023,12:00,17067.18,13973.01,7277.9,14879.49,53197.58,N
6/5/2023,13:00,17987,14837.27,7381.13,15599.78,55805.19,N
6/5/2023,14:00,18845.45,15616.82,7478.6,16063.3,58004.17,N
6/5/2023,15:00,19750.75,16042.32,7541.68,16160.68,59495.44,N
6/5/2023,16:00,20453.37,15962.58,7705.91,15435.06,59556.92,N
6/5/2023,17:00,20929.45,15674.74,7744.22,14419.3,58767.71,N
6/5/2023,18:00,21160.31,15684.85,7760.81,13721.12,58327.08,N
6/5/2023,19:00,20961.61,15687.57,7753.49,13206.99,57609.66,N
6/5/2023,20:00,20213.08,15181.92,7701.52,12903.55,56000.07,N
6/5/2023,21:00,19481.59,14646.27,7611,12862.03,54600.9,N
6/5/2023,22:00,18871.93,14245.52,7698.25,12709.43,53525.13,N
6/5/2023,23:00,17414.59,13342.46,7526.88,12182.4,50466.33,N
6/6/2023,0:00:00,15709.59,12993.47,7252.43,12031.25,47986.74,N
6/6/2023,1:00,14600.07,11234.4,7097.51,10875.35,43807.33,N
6/6/2023,2:00,13629.32,10594.39,7007.88,10422.85,41654.44,N
6/6/2023,3:00,13004.56,10166.99,7013.47,10193.22,40378.24,N
6/6/2023,4:00,12649.44,9912.12,6972.05,10083.39,39617,N
6/6/2023,5:00,12587.78,9861.76,6927.9,10161.89,39539.33,N
6/6/2023,6:00,12981.28,10242.04,6917.58,10530.64,40671.54,N
6/6/2023,7:00,13650.22,10767.71,6972.49,10986.47,42376.88,N
6/6/2023,8:00,14160.8,11190.32,7008.82,11322.12,43682.05,N
6/6/2023,9:00,15065.07,11796.47,7019.1,11886.69,45767.33,N
6/6/2023,10:00,16139.49,12563.57,7127.11,12549.62,48379.79,N
6/6/2023,11:00,17610.47,13453.93,7258.32,13282.85,51605.56,N
6/6/2023,12:00,19064.1,14387.34,7396.94,14118.4,54966.78,N
6/6/2023,13:00,20440.91,15355.08,7584.69,14918.14,58298.83,N
6/6/2023,14:00,21525.67,16024.97,7721.59,15610.44,60882.67,N
6/6/2023,15:00,21885.8,16467.05,7904.49,16010.57,62267.92,N
6/6/2023,16:00,21398.64,16293.15,7939.63,15985.77,61617.19,N
6/6/2023,17:00,20743.93,16308.56,7947.52,15640.03,60640.03,N
6/6/2023,18:00,20355.75,16299.96,7959.12,14895.25,59510.07,N
6/6/2023,19:00,20145.18,16199.65,7897.79,14195.31,58437.93,N
6/6/2023,20:00,19739.8,15946.51,7854.79,13797.94,57339.03,N
6/6/2023,21:00,19284.05,15558.05,7389.32,13580.86,55812.28,N
6/6/2023,22:00,18730.48,15072.4,7332.75,13394.39,54530.02,N
6/6/2023,23:00,17188.31,14071.72,7389.67,12761,51410.69,N
6/7/2023,0:00:00,15928.61,13615.75,6868.25,13351.8,49764.41,N
6/7/2023,1:00,14097.96,11801.16,7084.76,11239.07,44222.94,N
6/7/2023,2:00,13377.68,11048.57,7025.51,10751.59,42203.35,N
6/7/2023,3:00,12719.12,10619.35,7146.66,10461.71,40946.84,N
6/7/2023,4:00,12464.6,10464.68,7093.49,10218.48,40241.24,N
6/7/2023,5:00,12394.79,10344.95,7008.57,10286.33,40034.64,N
6/7/2023,6:00,12887.35,10687.82,7055.54,10618.34,41249.05,N
6/7/2023,7:00,13581.66,11135.33,7148.15,11000.33,42865.47,N
6/7/2023,8:00,14298.11,11549.58,7234.58,11475.8,44558.08,N
6/7/2023,9:00,15245.71,12063.04,7258.82,12223.14,46790.71,N
6/7/2023,10:00,16255.56,12892.68,7356.52,13104.4,49609.16,N
6/7/2023,11:00,17800.48,13952.37,7468.19,13970.6,53191.63,N
6/7/2023,12:00,19356.51,14982.86,7628.65,14912.75,56880.77,N
6/7/2023,13:00,20637.35,15890.66,7802.88,15757.51,60088.41,N
6/7/2023,14:00,22017.37,16693.13,7977.68,16583.2,63271.38,N
6/7/2023,15:00,22964.01,17200.24,8210.36,17255.55,65630.16,N
6/7/2023,16:00,23430.77,17499.4,8309.99,17712.8,66952.96,N
6/7/2023,17:00,23626.83,17698.09,8268.96,17789.94,67383.81,N
6/7/2023,18:00,23454.97,17800.65,8243.19,17430.38,66929.18,N
6/7/2023,19:00,22538.43,17536.4,8185.63,16612.57,64873.02,N
6/7/2023,20:00,21079.99,16995.88,8024.91,15852.37,61953.15,N
6/7/2023,21:00,19830.1,16423.79,7730.53,15503.43,59487.85,N
6/7/2023,22:00,18935.34,15886.89,7601.57,15063.11,57486.91,N
6/7/2023,23:00,17534.96,14833.16,7181.42,14239.88,53789.42,N
6/8/2023,0:00:00,16312.99,13801.34,7521.12,12178.73,49814.18,N
6/8/2023,1:00,14679.57,12552.94,6804.31,12529.72,46566.54,N
6/8/2023,2:00,13656.61,11692.21,6653.04,11924.61,43926.47,N
6/8/2023,3:00,12987.58,11141.8,6648.13,11445.28,42222.79,N
6/8/2023,4:00,12601.13,10818.07,6649.29,11170.99,41239.47,N
6/8/2023,5:00,12515.15,10837.27,6739.21,11176.9,41268.53,N
6/8/2023,6:00,12965.1,11059.71,6771.31,11446.7,42242.82,N
6/8/2023,7:00,13617.56,11493.36,6849.42,11734.32,43694.66,N
6/8/2023,8:00,14364.01,11686.57,6924.63,12115.82,45091.03,N
6/8/2023,9:00,15324,12187.73,6982.02,12639.3,47133.05,N
6/8/2023,10:00,16495.23,12907.63,7092.05,13336.58,49831.49,N
6/8/2023,11:00,17661.67,13980.38,7286.32,14175.75,53104.13,N
6/8/2023,12:00,19010.12,15112.01,7490.37,15078.39,56690.88,N
6/8/2023,13:00,20287.56,16157.07,7630.85,15690.72,59766.2,N
6/8/2023,14:00,21436.05,16857.74,7898.32,16417.38,62609.5,N
6/8/2023,15:00,22464.6,16969.64,7998.15,17220.79,64653.17,N
6/8/2023,16:00,23389.37,17280.22,8174.68,17965.85,66810.13,N
6/8/2023,17:00,23615.33,17671.76,8223.23,18145.71,67656.02,N
6/8/2023,18:00,23272.48,17874.28,8318.16,16853.05,66317.97,N
6/8/2023,19:00,22180.68,17744.44,8247.75,14505.35,62678.22,N
6/8/2023,20:00,20931.81,17432.35,8182.43,13766.59,60313.17,N
6/8/2023,21:00,19955.77,16842.55,8124.44,13504.97,58427.73,N
6/8/2023,22:00,19262.53,16222.57,7949.67,13353.33,56788.1,N
6/8/2023,23:00,17901.6,15056.44,7724.88,12846.11,53529.03,N
6/9/2023,0:00:00,19329.64,15706.57,7678.49,14723.95,57438.64,N
6/9/2023,1:00,14917.32,12628.78,7287.42,11538.13,46371.65,N
6/9/2023,2:00,13944.43,11865.21,7148.54,11098.04,44056.22,N
6/9/2023,3:00,13284.43,11287.68,7033.05,10809.23,42414.39,N
6/9/2023,4:00,12851.51,10980.51,6921.12,10679.37,41432.52,N
6/9/2023,5:00,12742.23,10867.91,6845.6,10650.28,41106.03,N
6/9/2023,6:00,13061,11031.65,6801.35,10889.87,41783.86,N
6/9/2023,7:00,13661.06,11379.46,6854.8,11156.29,43051.62,N
6/9/2023,8:00,14257.7,11738.22,6875.77,11663.29,44534.98,N
6/9/2023,9:00,15515.17,12607.18,6985.93,12630.55,47738.83,N
6/9/2023,10:00,16879.89,13696.83,7206.33,13722.98,51506.03,N
6/9/2023,11:00,18674.14,14967.56,7506.05,14879.72,56027.47,N
6/9/2023,12:00,20407.57,16307.02,7737.27,15919.75,60371.61,N
6/9/2023,13:00,22084.97,17553.63,7931.79,16948.7,64519.09,N
6/9/2023,14:00,23620.04,18601.27,8057.94,17778.2,68057.44,N
6/9/2023,15:00,24681.51,19410.52,8055.5,18398.3,70545.82,N
6/9/2023,16:00,25304.07,19948.35,7747.06,18858.59,71858.07,N
6/9/2023,17:00,25756.33,20221.56,7682.35,19053.11,72713.35,N
6/9/2023,18:00,25833.19,20340.04,7786.63,18933.35,72893.21,N
6/9/2023,19:00,25497.26,20036.06,7897.44,18401.15,71831.9,N
6/9/2023,20:00,24438.08,19346.95,7936.68,17699.53,69421.23,N
6/9/2023,21:00,23157.2,18410.95,8157.19,17069.68,66795.02,N
6/9/2023,22:00,22150.69,17714.03,8000.63,16505.01,64370.37,N
6/9/2023,23:00,20725.64,16781.61,7843.49,15622.94,60973.67,N
6/10/2023,0:00:00,16533.24,15260.16,7711.9,13510.3,53015.61,N
6/10/2023,1:00,17896.06,14700.43,7513.8,13876.4,53986.69,N
6/10/2023,2:00,16803.3,13735.19,7362.69,13120.15,51021.33,N
6/10/2023,3:00,15899.58,13082.34,7303.1,12587.89,48872.91,N
6/10/2023,4:00,15363.85,12557.27,7221.64,12232.18,47374.94,N
6/10/2023,5:00,15106.66,12092.2,7157.59,11988.21,46344.66,N
6/10/2023,6:00,15071.56,11814.49,7158.59,11970.55,46015.2,N
6/10/2023,7:00,15075.22,11717.38,7130.84,11982.27,45905.72,N
6/10/2023,8:00,15284.88,11802.4,7148.51,12174.91,46410.7,N
6/10/2023,9:00,16403.67,12719.45,7354.63,13029.85,49507.6,N
6/10/2023,10:00,18109.08,13866.44,7530.86,14291.46,53797.84,N
