DELIVERY_DATE,HOUR_ENDING,ACTUAL_SYSTEM_WIDE,COP_HSL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE,WGRPP_SYSTEM_WIDE,ACTUAL_LZ_SOUTH_HOUSTON,COP_HSL_LZ_SOUTH_HOUSTON,STWPF_LZ_SOUTH_HOUSTON,WGRPP_LZ_SOUTH_HOUSTON,ACTUAL_LZ_WEST,COP_HSL_LZ_WEST,STWPF_LZ_WEST,WGRPP_LZ_WEST,ACTUAL_LZ_NORTH,COP_HSL_LZ_NORTH,STWPF_LZ_NORTH,WGRPP_LZ_NORTH,DSTFlag
7/28/2023,20,10440.13,10405.9,11222.8,7309,4560.43,4540.1,5380.1,4228.6,5248.31,5203.2,5186.9,2733.3,631.39,662.6,655.8,347.1,N
7/28/2023,21,11536.68,11490,11977.9,7663.1,3939.03,4375.6,4476.5,3389.8,6725.38,6220.9,6637.4,3757.5,872.27,893.5,864,515.8,N
7/28/2023,22,13164.12,12984.9,13194.9,8651,3168.15,3746.7,3331.7,2390.8,8784.52,8042.1,8665.7,5483.5,1211.45,1196.1,1197.5,776.7,N
7/28/2023,23,14649.62,14374.7,14759.8,10182.2,2493.12,3170.5,2570.4,1772.7,10885.5,9893,10889.3,7539.4,1271,1311.2,1300.1,870.1,N
7/29/2023,0,14027.27,13875.7,14282.6,9335.7,2743.76,2831.4,2824.5,1838.6,9700.61,9695.5,9857.1,6390.1,1582.9,1348.8,1601,1107,N
7/29/2023,1,16541.73,16202.6,16626.3,11865,2408.72,2216.3,2432.5,1618.5,12714.71,12525.6,12832.4,9323.8,1418.3,1460.7,1361.4,922.7,N
7/29/2023,2,16353.69,16070.5,16744.9,12017.1,2092.91,2060.3,2095,1367.1,12772.63,12642.9,13136.6,9625.2,1488.15,1367.3,1513.3,1024.8,N
7/29/2023,3,15797.79,15750.3,16195.2,11363.4,1991.5,1945,2027.5,1264.7,12340.25,12288.7,12678.4,9092.5,1466.04,1516.6,1489.3,1006.2,N
7/29/2023,4,15467.15,15024.8,15509.4,10777.9,1621.99,1644,1644.2,977.3,12451.7,11824.7,12469.7,8869.4,1393.46,1556.1,1395.5,931.2,N
7/29/2023,5,14632.16,14205.4,15053.9,10391.3,1580.54,1585,1611.1,1010.3,11705,11128.7,12076.6,8487.5,1346.62,1491.7,1366.2,893.5,N
7/29/2023,6,12349.86,13702.6,12626.6,8212.4,1340.12,1284.9,1322.5,796.3,9777.11,11030.6,10048.1,6604.1,1232.63,1387.1,1256,812,N
7/29/2023,7,11527.35,12710.7,11579.9,7441.1,1240.8,1275.6,1288.3,795.8,9154.88,10125.2,9184.2,5940.2,1131.67,1309.9,1107.4,705.1,N
7/29/2023,8,10674.66,10924.2,10936.7,6967,1087.79,1124.9,1115.8,674.6,8576.8,8737.8,8792.2,5644.3,1010.07,1061.5,1028.7,648.1,N
7/29/2023,9,8117.78,9285.3,8216.3,4751.1,847.55,1000.1,834.1,479.7,6624.29,7543.8,6727.9,3902.9,645.94,741.4,654.3,368.5,N
7/29/2023,10,7613.54,7930.2,7607.9,4242.8,1187.45,963.9,1120.1,623.6,5977.13,6438.6,6024.3,3371.2,448.96,527.7,463.5,248,N
7/29/2023,11,6791.74,5982.9,6873.3,3703.2,1480.95,1137.5,1477,820.7,5026.05,4568.2,5104.2,2734.4,284.74,277.2,292.1,148.1,N
7/29/2023,12,4635.14,4712.7,4938.4,2507.9,1488.07,1610.5,1542.3,866.4,2951.52,2921.4,3203,1552.4,195.55,180.8,193.1,89.1,N
7/29/2023,13,2480.04,3605.1,2585.8,1328.8,1367.41,1910.2,1416.1,795.4,1014.43,1574.7,1063.9,486.8,98.2,120.2,105.8,46.6,N
7/29/2023,14,2805.21,3345.1,2761.8,1489.1,1854.49,2166.7,1812.5,1050.4,900.84,1106.6,901.1,419.1,49.88,71.8,48.2,19.6,N
7/29/2023,15,4238.87,3956.4,4136.9,2419.3,3000.39,2746.8,2870.6,1855,1180.1,1132.8,1198.7,536.3,58.38,76.8,67.6,28,N
7/29/2023,16,5537.26,5103.5,5602.3,3626.6,4078.37,3338.1,4048.7,2926.9,1383.59,1681,1473.6,665.8,75.3,84.4,80,33.9,N
7/29/2023,17,6193.96,6427.6,6317.9,4074.8,4325.03,3996,4348.1,3165.3,1751.77,2286.3,1852.9,858.2,117.16,145.3,116.9,51.3,N
7/29/2023,18,7297.46,7874.6,7404.2,4741.5,4584.91,4520,4615.5,3416.3,2514.86,3127.2,2585.7,1230.2,197.69,227.4,203,95,N
7/29/2023,19,8247.01,8707.1,8432.6,5516.7,4592.22,4511.9,4842.9,3732.5,3391.07,3931.3,3335.4,1665.9,263.72,263.9,254.3,118.3,N
7/29/2023,20,9319.92,8886.8,9678.5,6240.1,4574.87,4064.1,4987.6,3838.3,4334.83,4424.7,4301.7,2212.8,410.22,398,389.2,189,N
7/29/2023,21,9878.31,9678.5,10493.1,6554.5,3976.99,3736.9,4512.5,3388.3,5213.38,5336.4,5323.9,2819.4,687.94,605.2,656.7,346.8,N
7/29/2023,22,11506.02,11652.4,11525.3,7112.7,3389.15,3637.5,3591.6,2530.2,6998.94,7041,6890.6,3948.9,1117.93,973.9,1043.1,633.6,N
7/29/2023,23,13545.98,12903.6,13469.6,8669.8,2921.46,3290.6,2914.3,1923.9,9095.48,8464.7,9043.6,5713.9,1529.04,1148.3,1511.7,1032,N
7/30/2023,0,12296.66,12682.1,12393.4,7854.4,2672.73,2676.2,2674.7,1731.8,8388.94,8808.2,8501.5,5308.6,1234.99,1197.7,1217.2,814,N
7/30/2023,1,13910.04,14387.8,14069.6,9217,2337.27,2382.2,2373.1,1469.3,10028.84,10382.6,10128.2,6685.6,1543.93,1623,1568.3,1062.1,N
7/30/2023,2,13654.93,13737.2,13720,8912.6,2168.08,2180.1,2169.6,1308.5,10057.23,10089,10112,6674.7,1429.62,1468.1,1438.4,929.4,N
7/30/2023,3,12492.2,12523.4,12638.5,7978.4,1787.13,1806.7,1800.3,1066.6,9376.9,9302.4,9504.8,6058.9,1328.17,1414.3,1333.4,852.9,N
7/30/2023,4,11634.68,11291.7,11740.1,7277.1,1431.17,1499.6,1473.4,864.9,8910.71,8483,8960.5,5589.9,1292.8,1309.1,1306.2,822.3,N
7/30/2023,5,10656.11,10279.2,10776.1,6533,1250.87,1199.4,1255,726.7,8241.66,7860.8,8331.6,5074.2,1163.58,1219,1189.5,732.1,N
7/30/2023,6,9545.53,9832.4,9725.7,5720.1,1148.26,1043.8,1155.1,639.7,7411.71,7569.8,7574.6,4493.1,985.56,1218.8,996,587.3,N
7/30/2023,7,8437.48,8985.2,8534.2,4882.5,1042.44,981.3,1056.3,578.1,6455.38,6864.1,6539.8,3751.4,939.66,1139.8,938.1,553,N
7/30/2023,8,7810.49,7753,7896.7,4480.6,993.39,868.6,991,574,6002.52,5987.8,6074.7,3433.1,814.58,896.6,831,473.5,N
7/30/2023,9,5589.92,6250,5832.1,3088.6,824.4,737.8,772.3,426.9,4269.78,4865.4,4530.6,2382.7,495.74,646.8,529.2,279,N
7/30/2023,10,4960.32,4750,4901.7,2504.5,1210.54,696.2,1181.5,669.9,3445.69,3676.1,3428.2,1690.1,304.09,377.7,292,144.5,N
7/30/2023,11,4189.27,3294.2,4434.5,2228.6,950.36,591.1,960.9,482.3,3029.31,2518.7,3244.1,1638.4,209.6,184.4,229.5,107.9,N
7/30/2023,12,2154.61,2906.3,2302.1,1120.9,874.89,949.7,876.7,434.6,1242.18,1856.2,1379.9,667.3,37.54,100.4,45.5,19,N
7/30/2023,13,2475.62,2466.7,2258.7,1122.4,1033.18,1012.2,1001,510.8,1410.12,1400.4,1229,601.3,32.32,54.1,28.7,10.3,N
7/30/2023,14,3912.1,2827.1,3931.5,1999,1446.1,1546.9,1455.8,794,2399.31,1234.5,2410.5,1177.1,66.69,45.7,65.2,27.9,N
7/30/2023,15,4702.73,4667.4,4786.8,2477.7,1882.46,2185.7,1912.9,1100.6,2718.32,2396.1,2770.2,1331.4,101.95,85.6,103.7,45.7,N
7/30/2023,16,5697.12,6207.3,5776.3,3141.8,2465.26,2749.7,2465.9,1524.3,3097.83,3328.7,3173.4,1557,134.03,128.9,137,60.5,N
7/30/2023,17,6349.2,6698,6409.1,3596.2,2936.08,3061.1,2934.8,1880.1,3251.7,3475.9,3305.8,1639.9,161.42,161,168.5,76.2,N
7/30/2023,18,7051.4,7715.2,7037.1,4104.2,3358.95,3546.3,3331,2246.1,3501.76,3948.4,3507.3,1766.8,190.69,220.5,198.8,91.3,N
7/30/2023,19,7853.75,8220.3,7945.5,4736.5,3732.57,3738.7,3713.8,2561.4,3909.68,4211.9,4009.6,2071.9,211.5,269.7,222.1,103.2,N
7/30/2023,20,8436.84,8039,8415.6,5029.9,3862.87,3428.5,3827.1,2683.5,4284.8,4296,4302.5,2212.6,289.17,314.5,286,133.8,N
7/30/2023,21,8898.25,9087.8,9097.9,5569.7,3606.95,3454.3,3810.5,2794,4801.78,5146.7,4818.3,2537.1,489.52,486.8,469.1,238.6,N
7/30/2023,22,9904.18,10404.8,10041.2,6205.5,3180.79,3350.5,3416,2478.7,5880.63,6268,5819,3261.1,842.76,786.3,806.2,465.7,N
7/30/2023,23,11451.08,11672.3,11583.5,7261.8,2843.4,3160,2937.7,2018.9,7531.06,7474.8,7575.8,4559.7,1076.62,1037.5,1070,683.2,N
7/31/2023,0,18113.39,16563.8,18233,13192.5,3212.31,3147.4,3279.3,2299,13343.9,11990.6,13390.8,9756.2,1557.18,1425.8,1562.9,1137.3,N
7/31/2023,1,13109.46,13333.4,13185.2,8588.2,2614.98,2367.3,2621,1660.7,9165.32,9686.5,9237.3,6000.3,1329.16,1279.6,1326.9,927.2,N
7/31/2023,2,12850.25,13219,12938.8,8379.7,2368.2,2188.7,2350.8,1439.4,9180.81,9778.6,9269.9,6018.6,1301.24,1251.7,1318.1,921.7,N
7/31/2023,3,12633.49,13070.4,12714.7,8235,1969.49,1966.3,2037.7,1206.3,9454.3,9872.7,9477.9,6232,1209.7,1231.4,1199.1,796.7,N
7/31/2023,4,12198.52,11966.5,12160,7755.8,1563.21,1730.1,1563.9,883.9,9359.21,9028.4,9345.2,6056.7,1276.1,1208,1250.9,815.2,N
7/31/2023,5,11954.51,11437,11934.8,7527,1339.32,1390.6,1332.6,715.6,9314.65,8857.9,9293.4,5954.3,1300.54,1188.5,1308.8,857.1,N
7/31/2023,6,11391.34,10702.3,11441.7,7129.3,1135.26,1112.8,1138.1,596.9,9116.89,8451.6,9143,5786.1,1139.19,1137.9,1160.6,746.3,N
7/31/2023,7,10572.77,10264,10861.9,6693.2,1053.93,997.5,1031.9,544.7,8566.62,8180.3,8833.1,5513.8,952.22,1086.2,996.9,634.7,N
7/31/2023,8,9022.5,9434.9,9363.7,5554.5,936.92,738.9,978,520.1,7412.9,7838,7676,4622,672.68,858,709.7,412.4,N
7/31/2023,9,6099.94,8083.7,6453.8,3472.5,561.48,651.4,570,279.7,5166.64,6841,5497.4,2995,371.82,591.3,386.4,197.8,N
7/31/2023,10,5804.89,6454,5760.9,2955.9,649.12,581.6,653.8,308.9,4926.24,5579.3,4863,2530,229.53,293.1,244.1,117,N
7/31/2023,11,5374.6,5550.1,5681.1,2901.5,433.41,406.5,461.3,217.1,4762.22,4945.9,5047.7,2604.4,178.97,197.7,172.1,80,N
7/31/2023,12,3907.63,4997.3,3975.5,1926.5,336.53,463.9,338.8,157.8,3255.89,4288.8,3347.8,1625.7,315.21,244.6,288.9,143,N
7/31/2023,13,4478.41,4117.7,4416.2,2158.6,446.35,506.7,445.3,204.6,3680.09,3409.5,3614.4,1775.7,351.97,201.5,356.5,178.3,N
7/31/2023,14,5213.22,4617.7,5285.9,2639.1,856.08,991.5,856.6,444,3988.82,3330.8,4059.7,2012.5,368.32,295.4,369.6,182.6,N
7/31/2023,15,6407.57,6149.4,6354.7,3299.9,1780.49,1768.8,1706.7,1007.5,4255.17,4026.2,4269.6,2110.2,371.91,354.4,378.4,182.2,N
7/31/2023,16,7053.76,7036.8,7103.6,3897.3,2710.92,2504.7,2676.9,1751.8,3969.42,4174.3,4049.3,1961.3,373.42,357.8,377.4,184.2,N
7/31/2023,17,7444.17,7824.8,7570.2,4317,3220.63,3047.8,3243.1,2225.6,3837.13,4367.1,3940.4,1904.6,386.41,409.9,386.7,186.8,N
7/31/2023,18,7914.41,8339.5,7851.9,4478.5,3476.5,3531.2,3411,2311.3,4014.89,4400.4,4022.7,1964.7,423.02,407.9,418.2,202.5,N
7/31/2023,19,8996.29,8849,8959.4,5318,4122.24,3842.5,4094.7,2911.8,4321.51,4609.8,4326.3,2119.9,552.54,396.7,538.4,286.3,N
7/31/2023,20,9884.72,9188.4,10495.6,6584,4256.7,3820.7,4811.4,3634.6,4906.99,4910.6,4949.8,2523.3,721.03,457.1,734.4,426.1,N
7/31/2023,21,10191.06,11073.9,10811.1,6766.3,3876.28,4154.7,4505.7,3364.7,5562.01,6157.7,5547.8,2971.3,752.77,761.5,757.6,430.3,N
7/31/2023,22,12118.72,12931.4,12117,7718.9,3594.74,4026.9,3677.3,2652.2,7489.07,7857.6,7416.2,4440.3,1034.91,1046.9,1023.5,626.4,N
7/31/2023,23,14826.51,14430.9,14763,9952.4,3406.3,3621.8,3423.6,2457.9,10069.99,9602,10038.8,6611.5,1350.22,1207.1,1300.6,883,N
8/1/2023,0,16983.88,17731.4,17137.4,12332.3,2896.66,3085.9,2863.6,1901.4,12637.11,12933.8,12830.3,9435.4,1450.11,1711.7,1443.5,995.5,N
8/1/2023,1,19619.94,17561.4,20189.3,15298.7,2741.15,2886.3,2828.8,1923.2,15305.69,13021.6,15763.2,12265.7,1573.1,1653.5,1597.3,1109.8,N
8/1/2023,2,19083.53,19297.4,19626.9,14927.9,2291.07,2784.9,2378.6,1551.7,15322.86,14754.9,15756.2,12330.2,1469.6,1757.6,1492.1,1046,N
8/1/2023,3,17879.02,18805.5,18565.9,13881.9,1986.89,2396,2063.5,1292.6,14477.45,14903.8,15092.8,11616.3,1414.68,1505.7,1409.6,973,N
8/1/2023,4,16570.76,17300.8,17522.1,12861.2,1576.19,1939.1,1754.5,1084.5,13562.1,13943.4,14375.8,10822.8,1432.47,1418.3,1391.8,953.9,N
8/1/2023,5,15574.48,15918.8,16384.7,11792.1,1224.22,1510.3,1451.3,902.2,13009.06,13148.6,13601.9,9992.7,1341.2,1259.9,1331.5,897.2,N
8/1/2023,6,14388.03,14814.4,15298.4,10846.5,1096.87,1198.6,1296.6,798.4,12102.5,12367.7,12793.8,9250.8,1188.66,1248.1,1208,797.3,N
8/1/2023,7,13874.04,13424.1,14421.2,10015.6,1094.83,963.4,1239.7,727.3,11743.28,11329.2,12131.5,8616.6,1035.93,1131.5,1050,671.7,N
8/1/2023,8,13030.37,12417,12995,8771.7,977.31,869.5,1003,571,11206.69,10614.3,11101.1,7637.4,846.37,933.2,890.9,563.3,N
8/1/2023,9,9949.34,11221.2,10240.4,6483.3,742.82,828.1,719.4,419.4,8735.7,9740.3,9025.3,5775.7,470.82,652.8,495.7,288.2,N
8/1/2023,10,10496.24,10109.2,10568.1,6687.6,1017.87,729.1,1027.3,608.4,9242.14,8959.4,9284.2,5952.6,236.23,420.7,256.6,126.6,N
8/1/2023,11,9897.68,8869.4,10098.9,6438.7,882.19,623.8,941.8,503.2,8848.04,7999.2,9008.7,5866.6,167.45,246.4,148.4,68.9,N
8/1/2023,12,7969.18,7922.4,8178.8,4860.4,801.43,953.5,781.6,389.8,6877.46,6758.1,7112,4324.4,290.29,210.8,285.2,146.2,N
8/1/2023,13,6306.22,6284.7,6415.9,3556.1,1235.73,997.8,1185.7,633,4742.97,5100.2,4905.4,2760.7,327.52,186.7,324.8,162.4,N
8/1/2023,14,5846.08,6001,5945.6,3202.3,1636.63,1487.7,1676.6,949.5,3930.14,4222.4,3986.4,2117.2,279.31,290.9,282.6,135.6,N
8/1/2023,15,6721.25,7296.3,6687.5,3610.9,2174.16,2579.5,2139.5,1262.7,4243.66,4382.8,4245.9,2203,303.43,334,302.1,145.2,N
8/1/2023,16,7820.36,8670.1,7950.3,4427.3,2490.97,3156.7,2673.5,1653.6,4956.44,5147.4,4919.7,2600,372.95,366,357.1,173.7,N
8/1/2023,17,10092.55,10008.6,9990.3,5851.4,3294.39,3544.2,3317.6,2180.2,6282.72,6006.1,6174.5,3409.7,515.44,458.3,498.2,261.5,N
8/1/2023,18,12184.13,11769.9,12113.8,7441.3,4062.41,3916.2,4012.4,2776.8,7475.22,7263.4,7472.1,4323.5,646.5,590.3,629.3,341,N
8/1/2023,19,14523.67,13554.3,14301.4,9282.1,5017.04,4419.9,4945.8,3692,8663.18,8368.9,8539.7,5125.6,843.45,765.5,815.9,464.5,N
8/1/2023,20,16390.03,14158.4,16708,11392.4,5215.12,4275.6,5555.1,4361.6,10152.65,8956.9,10111.3,6409.9,1022.26,925.9,1041.6,620.9,N
8/1/2023,21,15522.12,15242.3,16393.2,11133,4422.78,4525.6,4899.6,3748.8,9958.17,9536.4,10350.3,6689.8,1141.17,1180.3,1143.3,694.4,N
8/1/2023,22,14714.55,16742.4,15322.7,10307,3695.58,4405.5,4073.6,2998.4,9644.41,10874,9857.3,6416.7,1374.56,1462.9,1391.8,891.9,N
8/1/2023,23,15706.28,17371.9,15899,11055.6,3384.94,3580,3568.2,2526.3,10932.16,12211.6,10925.3,7572.5,1389.18,1580.3,1405.5,956.8,N
8/2/2023,0,19867.86,18119.5,19848.4,14726.3,4061.38,3710.2,4096,2974.3,13643.65,12251.4,13563.9,10087.5,2162.83,2157.9,2188.5,1664.5,N
8/2/2023,1,17734.96,17264.1,18292.6,13487.2,2838.11,2675.3,2831.5,1910.9,13404.32,13010.1,13955.2,10544.8,1492.53,1578.7,1505.9,1031.5,N
8/2/2023,2,16850.99,16658.9,17453.9,12800.1,2509,2106.8,2536.3,1672.8,12801.51,13124.4,13433.2,10121.5,1540.48,1427.7,1484.4,1005.8,N
8/2/2023,3,16083.08,16433.2,16413.1,11977.3,2043.18,2060.2,2073.4,1348.4,12273.53,12930,12571.5,9383.7,1766.37,1443,1768.2,1245.2,N
8/2/2023,4,14828.45,15418.1,15119.8,10932.5,1595.02,1691.4,1632.9,1031.5,11551.73,12276.5,11793.3,8713.8,1681.7,1450.2,1693.6,1187.2,N
8/2/2023,5,13873.08,14326.5,14041.2,9863.8,1282.5,1320.5,1306.8,816.8,11011.04,11430.2,11145.4,7953.7,1579.54,1575.8,1589,1093.3,N
8/2/2023,6,12920.42,13583.5,13151.4,9053.5,999.39,1063.2,1003.5,607.4,10505.04,11025.5,10682.3,7463.9,1415.99,1494.8,1465.6,982.2,N
8/2/2023,7,12536.18,12909.4,12640.7,8551.5,862.81,929.3,879.4,528,10351.78,10652,10434.1,7176.1,1321.59,1328.1,1327.2,847.4,N
8/2/2023,8,11747.21,12712.4,12067.4,7864.7,694.95,779,726.8,416.1,9923.29,10800.9,10178.7,6739.1,1128.97,1132.5,1161.9,709.5,N
8/2/2023,9,9280.17,11923.8,9655.2,5745.5,444.43,688.3,447.9,225.3,8145.92,10241.5,8487.6,5121.6,689.82,994,719.7,398.6,N
8/2/2023,10,10843.29,11436.9,10326.3,6289,655.45,632.6,551.1,264.1,9513.76,9941.9,9136.8,5677.3,674.08,862.4,638.4,347.6,N
8/2/2023,11,12283.42,10841.1,12485.2,8461.5,711.07,537.7,740.7,382.6,10922.78,9647.7,11093.2,7729.5,649.57,655.7,651.3,349.4,N
8/2/2023,12,9747.77,9628.8,10145,6531.8,608.1,714.9,634.7,306.3,8588.49,8387.1,8954.8,5946.3,551.18,526.8,555.5,279.2,N
8/2/2023,13,8092.48,8608.6,8194.4,4796,835.8,973.5,805.9,393.5,6718.42,7164.7,6842.7,4130.2,538.26,470.4,545.8,272.3,N
8/2/2023,14,7637.36,8249,7771.8,4232.3,1590.9,1484.3,1580.4,888.1,5552.99,6271.5,5685.5,3097.4,493.47,493.2,505.9,246.8,N
8/2/2023,15,7913.48,8781.9,8048.2,4397.8,2243.28,2537,2303.4,1387.7,5134.78,5659.6,5207,2742.2,535.42,585.3,537.8,267.9,N
8/2/2023,16,8617.75,9389.4,8750.1,4919.9,2835.97,3532.9,2960.2,1877.5,5141.59,5238.6,5153.7,2713.5,640.19,617.9,636.2,328.9,N
8/2/2023,17,9418.5,10008.4,9874.2,5795,3114.29,3990.5,3553.3,2377.5,5540.74,5307.1,5564.1,3008.6,763.47,710.8,756.8,408.9,N
8/2/2023,18,10420.7,11212.2,10846,6582.4,3795.08,4604.7,4231,2985.7,5773.68,5747.9,5763.1,3117,851.94,859.6,851.9,479.7,N
8/2/2023,19,12073.21,11953.3,12345.4,7899.4,4702.41,4725.8,5037.2,3818.6,6373.44,6253.6,6306.5,3493.4,997.36,973.9,1001.7,587.4,N
8/2/2023,20,12871.73,12142.4,13355.1,8796.5,4958.12,4550.4,5328.8,4175.7,6814.9,6457.6,6930.8,3960.5,1098.71,1134.4,1095.5,660.3,N
8/2/2023,21,12654.83,13205.3,13231.7,8669.5,4539.72,4453,5052.6,3886.7,6830.97,7490.2,6950.3,4019.8,1284.14,1262.1,1228.8,763,N
8/2/2023,22,14257.95,14557.1,14374.6,9702.6,4066.62,4351.4,4448.9,3299.3,8309.39,8603.4,8107.2,5122.2,1881.94,1602.3,1818.5,1281.1,N
8/2/2023,23,17248.06,16040.8,16241.7,11706,3967.44,3952.7,4011.9,3004.8,11081.17,10199.6,10352.6,7028.3,2199.45,1888.5,1877.2,1672.9,N
8/3/2023,0,20529.95,19874.2,20774.2,15342.9,5416.59,5043.2,5692.6,4464.8,13280.89,12948.4,13289.5,9603.6,1832.47,1882.6,1792.1,1274.5,N
8/3/2023,1,21009.38,19036.1,21347.6,16269,3653.37,3185.8,3789.3,2747.6,15215.3,13718.8,15391.8,11889.5,2140.71,2131.5,2166.5,1631.9,N
8/3/2023,2,20385.32,21205.8,20957.7,16135,2954.16,3108.4,2990.8,2042.5,15291.65,15893,15818.7,12461.4,2139.51,2204.4,2148.2,1631.1,N
8/3/2023,3,20234.57,20799.4,20713.8,15953,2424.47,2585.9,2517.7,1646.7,15752.3,16071.9,16129.6,12735.9,2057.8,2141.6,2066.5,1570.4,N
8/3/2023,4,19766.71,19692.8,20314.9,15697,1892.46,1985.5,1941.5,1203.1,15858.74,15671.6,16351.2,12968.3,2015.51,2035.7,2022.2,1525.6,N
8/3/2023,5,18618.64,19122.7,19193.3,14566.6,1566.5,1715.2,1617.3,957.4,15180.31,15487.6,15685.4,12211.3,1871.83,1919.9,1890.6,1397.9,N
8/3/2023,6,17116.53,18328.2,17783.2,13262.3,1081.3,1326.9,1113.4,642.6,14222.84,15171.3,14876,11316.4,1812.39,1830,1793.8,1303.3,N
8/3/2023,7,16174.1,17321.1,16762.8,12300.2,1018.12,1151,1012.4,593.6,13339.38,14469.5,13937.3,10411.2,1816.6,1700.6,1813.1,1295.4,N
8/3/2023,8,15562.41,16040.5,16214.4,11627,1129.58,986.9,1146.1,684.5,12812.5,13494.2,13401.3,9784.8,1620.33,1559.4,1667,1157.7,N
8/3/2023,9,13723.89,14300,13737,9231.6,1042.17,1125.6,1041.7,607,11440.41,11832.1,11504.7,7873.7,1241.31,1342.3,1190.6,750.9,N
8/3/2023,10,14569.93,13893.8,14641.8,9896.3,1587.25,1297.4,1488.7,895.7,11781.31,11442.3,11917.2,8246.5,1201.37,1154.1,1235.9,754.1,N
8/3/2023,11,13632.42,12253.8,13852.5,9156.5,2039.9,1430.2,1997.6,1213.3,10730.55,10006.5,10974.6,7456.8,861.97,817.1,880.3,486.4,N
8/3/2023,12,10693.31,10858.7,11042.3,6699.2,2073.62,1889.4,2107.7,1278.3,8010.82,8256.2,8315.6,5101.7,608.87,713.1,619,319.2,N
8/3/2023,13,8365.55,8819.8,8484.9,4870.8,2071.2,2188.2,2080.2,1234.5,5858.41,6169.2,5965.2,3427.4,435.94,462.4,439.5,208.9,N
8/3/2023,14,7218.87,7933.4,7380.2,4109.8,2373.28,2743.8,2385.3,1455.9,4480.38,4842.4,4625,2484.2,365.21,347.2,369.9,169.7,N
8/3/2023,15,7223.87,7868.7,7229.4,4087.4,3229.98,3318.8,3144.4,2065.4,3608.91,4148,3704.2,1844.7,384.98,401.9,380.8,177.3,N
8/3/2023,16,8173.57,8278.7,8556.5,5304.9,4058.12,3902.4,4404.4,3223.2,3635.8,3895.6,3673.2,1852.6,479.65,480.7,478.9,229.1,N
8/3/2023,17,9115.66,9288.6,9669.6,6311,4899.16,4700.6,5372,4160.1,3621.86,4004.6,3695.5,1847.9,594.64,583.4,602.1,303,N
8/3/2023,18,9614.81,10542.1,10477.3,7070.6,5113.37,5356.5,5933.8,4796.6,3776.53,4466.1,3831.6,1893.1,724.91,719.5,711.9,380.9,N
8/3/2023,19,10610.55,11490.7,11471,7841.5,5415.25,5792.3,6258,5139.7,4302.03,4906.8,4344.9,2213.3,893.27,791.6,868.1,488.5,N
8/3/2023,20,11534.82,12242.6,12745.2,8816.1,5359.49,5786.3,6561.5,5484.5,5121.51,5526.1,5116.2,2706.9,1053.82,930.2,1067.5,624.7,N
8/3/2023,21,12410.56,13795.9,13536.1,9246.2,5131.52,5745.3,6251.6,5141.5,6174,6960.7,6197.9,3467.9,1105.04,1089.9,1086.6,636.8,N
8/3/2023,22,14911.46,16145.7,15276.6,10411.1,5071.66,5738.6,5644.1,4427.6,8426.54,8919.1,8248.6,5106.3,1413.26,1488,1383.9,877.2,N
8/3/2023,23,17888.86,17448.6,17956.5,12754.4,5072.75,5394.3,5370.5,4113.2,11106.93,10409.5,10874.6,7461.1,1709.18,1644.8,1711.4,1180.1,N
8/4/2023,0,19043.49,18301.9,19510.1,14341,4881.84,4990.1,5175.8,3964.4,12283.78,11572.5,12464.8,9028.3,1877.87,1739.3,1869.5,1348.3,N
8/4/2023,1,21762.44,20896.3,22236.5,16873.5,5276.43,4732.9,5602.6,4380.4,14392.6,14175.8,14569.8,10954.5,2093.41,1987.6,2064.1,1538.6,N
8/4/2023,2,21756.64,21593.9,22334.6,16944,4604.26,4732.9,4948.2,3712.7,14949.68,14897.6,15178.5,11537,2202.7,1963.4,2207.9,1694.3,N
8/4/2023,3,21274.61,21380.9,21609.5,16349.3,3872.35,4430.3,3942.3,2794.1,15150.66,14824.9,15423,11797.4,2251.6,2125.7,2244.2,1757.8,N
8/4/2023,4,20271.79,20337.5,20860.1,15855,3399.25,3647.2,3448.2,2386.5,14722.91,14619.6,15242,11795.1,2149.63,2070.7,2169.9,1673.4,N
8/4/2023,5,19205.06,19632.3,19664.9,14602.9,3140.08,2942.5,3102.7,2091.1,14137.33,14631.2,14580.6,11036,1927.65,2058.6,1981.6,1475.8,N
8/4/2023,6,17871.13,18628.6,18058.5,13089.9,3151.1,2652.7,3098,2095.1,13040.81,14022.2,13263.7,9787.9,1679.22,1953.7,1696.8,1206.9,N
8/4/2023,7,16406.29,17315.7,16600,11766.1,2888.4,2580.3,2960.8,1978.9,11991.16,12965.9,12097.4,8719.5,1526.73,1769.5,1541.8,1067.7,N
8/4/2023,8,14739.05,16305,15272.5,10557.3,2752.01,2957.7,2829.3,1907.7,10695.62,11816.3,11092.8,7773.4,1291.42,1531,1350.4,876.2,N
8/4/2023,9,12602.49,14419.9,12626.3,8094.9,2701.28,3342.3,2711.3,1764.4,8863.68,9866.6,8905.3,5739.4,1037.53,1211,1009.7,591.1,N
8/4/2023,10,14408.21,14344.5,14449.7,9447.9,4024.28,3610.5,3912.1,2754,9223.13,9592.4,9368.9,5992,1160.8,1141.6,1168.7,701.9,N
8/4/2023,11,12980.61,12117.9,13317.1,8548.5,4362.13,3578.3,4355.7,3179.8,7707.9,7741.3,8008.4,4829.7,910.58,798.3,953,539,N
